# 2026-04-16 15.10
検出言語: ja (確信度: 1.00)
音声時間: 3092.9秒
[37:08] はみ出る土日宿泊はすみませんけど
[37:10] 125くらいになってますけどね
[37:12] さすがに問い合わせサッとするんじゃないですか
[37:17] あみでるわ
[37:21] ゴールで
[37:23] ゴールでいいくないので
[37:28] いい
[37:29] ダリバリ
[37:37] ダンチョーセー
[37:43] ない?やばないんだ
[37:47] わかりました
[38:05] コモクサンを作りました
[38:07] すごい
[38:21] コモクサンの本体も素晴らしいです
[38:25] めっちゃ文字並べて
[38:27] コンパクトを作りました
[38:34] コンパクトを作りました
[38:38] 特性生きのみ
[38:44] 受けたいんですけど
[38:45] 今見て新しく
[38:47] 転職したみすで
[38:48] 二年さん見たせて
[38:49] 生きることを
[38:51] それできない
[38:52] 転職して二年
[38:54] そう
[38:56] 厳密には
[38:57] 全職の人が
[38:59] 正面しか出してもらったりして
[39:01] そう
[39:02] 勤務したよって
[39:03] 多分出してくれない
[39:05] と
[39:06] 転職すると
[39:07] だから
[39:08] 転職して
[39:09] 二年
[39:12] 必要
[39:13] この感じでやめたら
[39:14] 絶対出してくれないし
[39:16] そもそも
[39:17] そういったリーダー的な
[39:19] 役職で働いてるわけではないので
[39:22] 多分結構ギリギリ
[39:25] ただ今のところで
[39:28] ハクサンのところでやっていても
[39:30] なんだろう
[39:31] 自然しくない
[39:32] 自然しくないですね
[39:33] 二年働いても
[39:34] 二度を自然しくない
[39:36] このまま働いて
[39:37] だから
[39:38] 転職したほうがいいと思う
[39:39] これね
[39:44] 海外の人も
[39:45] 人材紹介で
[39:46] 一回紹介した人
[39:47] 一年以内
[39:48] 紹介したダメじゃないですか
[39:49] 二重紹介なんで
[39:50] 法律上で
[39:51] 海外の人
[39:52] それが
[39:53] 日本人はそうなんですよ
[39:54] うん
[39:55] 特定技能どうなのか
[39:57] それをやり始めたら
[39:59] 無限に紹介できるじゃないですか
[40:01] はいはいはい
[40:02] だから
[40:03] 各さんとの紹介して
[40:04] 紹介にもらって
[40:05] 両方でやめさせていきたい
[40:07] それだから
[40:08] 二重紹介でダメなんですよ
[40:09] ダメなんですか
[40:10] 日本人の方です
[40:11] 海外はやったことないんで
[40:12] わかんない
[40:15] 本当に
[40:16] 日本人だから
[40:17] 例えば
[40:18] ポートから
[40:19] FTGに紹介して
[40:20] 中途ですよ
[40:21] 中途で紹介したとして
[40:22] FTGから火をもらった瞬間に
[40:24] やめさせて
[40:25] 次の開始紹介したら
[40:27] できちゃうじゃないですか
[40:28] 20紹介みたいな名前
[40:30] ですね
[40:31] 一年以内
[40:32] 人材紹介は
[40:34] 有料食用紹介の
[40:36] 講習でも
[40:38] そこがちょっと
[40:39] どうかっていう感じですね
[40:40] 前回は
[40:41] はみ出る例やってるんですもんね
[40:45] 博士さんとかから
[40:46] ソースが火をもらってますね
[40:49] 例えばFTGカンパニーとして
[40:51] 紹介免許
[40:52] 紹介して
[40:53] ちょっと
[40:54] 方法は書いて
[40:56] 今後も発生する
[40:57] 今普通思います
[40:59] 確かに
[41:06] それが
[41:07] 特定技能が
[41:08] 書いてするのかどうかが
[41:09] わからない
[41:11] 調べて
[41:16] 他は質問の
[41:17] 聞くんですか
[41:18] 大丈夫?
[41:20] 何か聞きたい
[41:27] ラインは
[41:28] どのグループなんですっけ
[41:30] ラインする
[41:38] この
[41:39] メンバーのライン
[41:40] 来たじゃないですか
[41:42] 俺は入ってた
[41:43] 入ってた
[41:45] どのグループ
[41:50] アジア少女
[41:51] これか
[41:57] アジア少女
[41:58] 入ってないかも
[42:03] 入ってない
[42:05] さら
[42:06] このグループで
[42:07] メイさん
[42:08] このライン
[42:09] メイさんなんで
[42:10] 何か困ったこと
[42:11] メンバーごと貸せも
[42:12] 全然メイさんに
[42:13] 送ってもらえる
[42:14] すぐ対応する
[42:16] 普通心は
[42:17] このグループで
[42:18] どんどん紹介します
[42:19] これ
[42:22] あれも入ってますよね
[42:23] このアジア少女
[42:24] で
[42:25] 全部入ってますよね
[42:26] え
[42:27] フォックさんと言いましょう
[42:28] 違う違う
[42:29] 向こうの2人
[42:30] 別のグループ
[42:31] ここの5人で
[42:32] グループ
[42:33] グループ
[42:34] 今作れる
[42:36] この5人
[42:37] グループの作り方
[42:38] 分かる?
[42:39] 全部
[42:40] 名前が
[42:44] そうですね
[42:45] 作ってもいいですね
[42:50] 追加しないじゃないかも
[42:54] さっきのグループに
[42:57] 追加しないとか
[43:02] ライン追加しないで
[43:03] メイさんが
[43:04] これで
[43:07] これで
[43:08] メンバーの
[43:12] ここから追加
[43:13] はい
[43:14] 俺も
[43:17] あ
[43:18] 追加しない
[43:19] あ
[43:21] 俺も
[43:22] 英文しよう
[43:23] 全部
[43:24] 表記
[43:25] そしたら覚えます
[43:26] いや
[43:27] 今使える
[43:50] 言語言語言語言語
[44:39] 普段
[44:43] 何のツールで
[44:44] やりとりしてる
[44:45] フェイスブック
[44:46] フェイスブックって
[44:47] いや
[44:48] この2人
[44:49] 2人
[44:51] ああ
[44:52] いや
[44:53] この2人が
[44:54] 何でやってるのかな
[44:55] 外に使わないの
[44:59] いつも何日か
[45:05] フェイスブックの
[45:06] DM
[45:07] ダイレクトメッセージで
[45:08] はい
[45:09] みんなやるでる
[45:12] フェイスブック
[45:13] すごい
[45:15] この中ね
[45:16] メッセンジャーが
[45:17] メッセンジャーで
[45:18] やるんだ
[45:21] でも大丈夫そうですよ
[45:22] 今
[45:23] チャットGPJで
[45:24] 聞いたら
[45:26] あれ?
[45:31] インバイダー
[45:39] インバイダーで
[45:40] これと
[45:44] 名前
[45:49] さっきの
[45:54] ラインで
[45:55] どれか聞いた
[45:59] これで
[46:04] どれどれか聞いた
[46:05] もう
[46:08] おまれや
[46:13] おまれ
[46:14] え?
[46:15] おまれや
[46:16] OK
[46:19] で
[46:22] さっきのグループに
[46:24] 追加
[46:29] でインバイド
[46:30] ポンポン
[46:31] 来ました
[46:32] OK
[46:34] OK
[46:35] はい
[46:37] グループの名前を
[46:41] グループの名前を
[46:43] 店の名前何か
[47:00] カラー?
[47:01] カラーかじゃない?
[47:02] アジア商品
[47:03] アジア商品
[47:54] できた
[47:55] 全部英語に乗った
[48:00] 全部英語に乗った
[48:09] フェイスブック
[48:15] これの動いを
[48:17] よし
[48:18] 大丈夫です
[48:19] ありがとうございました
[48:20] ありがとうございました
[48:21] お店でご覧いただきまーす
[48:54] OK
[48:55] ありがとうございます
[48:56] ありがとうございます
[49:17] ありがとうございます
[49:23] ありがとうございます
[49:24] すいません
[49:26] また食べに行きます
[49:27] はい
[49:33] お疲れ様でーす
[49:34] お疲れ様でーす
[49:35] これ今
[49:40] 一番の貢献できる
[49:42] コーブで
[49:43] コーブで
[49:44] それ光を残る
[49:49] OK
[49:50] ありがとうございます
[49:51] お疲れ様でーす
[50:12] あれは何だって
[50:17] 何的にいるの
[50:28] お金となる
[50:29] だから中止
[50:33] 二度も
[50:36] 1時間
[50:37] 1時間
[50:38] 15時8時
[50:40] 15時から
[50:41] 17時まで
[50:42] 2時間
[50:44] 分かる
[50:45] 分かる
[50:46] 分かる
[50:47] 分かる
[50:50] 分かる
[50:52] 分かる
[50:53] 17時に
[50:54] だから
[50:55] 17時から払います
[50:57] で
[50:58] 前に来るかどうか
[50:59] 本人で組めす
[51:00] 15時に来いって言ってますか
[51:02] えー
[51:06] 正しい
[51:07] 結構まっとうに
[51:08] やってる
[51:09] まっとう
[51:10] 2時間
[51:11] 仕込みの時間とか
[51:12] 入れてる
[51:14] ここまで大きくなった
[51:16] 危ない
[51:17] ちゃんとやらないと
[51:19] やばい
[51:20] 来たら
