# 2026-04-15 13.58
検出言語: ja (確信度: 1.00)
音声時間: 2503.4秒
[29:59] みたいなことを、
[30:00] つぶつぶつ言ってるような、
[30:01] 聞こえて、
[30:02] 相手は言わないんですけど、
[30:03] 何名様。
[30:04] だから、
[30:05] そこまで、
[30:06] 安心したことを言って、
[30:08] 日本人に見ないような、
[30:10] うんうん。
[30:11] 勉強熱心ですか。
[30:12] そう、
[30:13] すごい、
[30:14] 頑張り屋さんだと、
[30:15] だから、
[30:16] まあ、
[30:17] ちょっと会社の方に、
[30:18] ちょっとしてあげたんですけど、
[30:19] はい。
[30:20] まあ、
[30:21] 2回から、
[30:22] 安心に聞きましたけど、
[30:23] けっそまから、
[30:24] チックを買ったんですよ。
[30:25] えー、
[30:26] そうなんですか。
[30:27] すごい。
[30:28] 聞きましたよ。
[30:29] 聞きましたよ。
[30:30] すごいですね。
[30:32] はい。
[30:33] アルコール飲んでる、
[30:34] うん。
[30:35] 飲み放題の、
[30:36] はい。
[30:37] なんか、
[30:38] 15時3分、
[30:39] はい。
[30:40] ところで、
[30:41] いったく、
[30:42] ベルで呼ばれて、
[30:43] はい。
[30:44] もう、
[30:45] おー。
[30:46] やってたら、
[30:47] 安心のストレーラーをやって、
[30:48] まあ、
[30:49] アルコール難しいし、
[30:50] はい。
[30:51] 1週間、
[30:52] 10日くらいのベル、
[30:53] あー、
[30:54] 本当、
[30:55] 最初のことです。
[30:56] 最初、
[30:57] チップもらってきた。
[30:58] はい。
[30:59] 宣言もらって、
[31:00] えー、
[31:01] すごい。
[31:02] まあ、
[31:03] 会社のルーとしては、
[31:04] あげなさい。
[31:05] はい。
[31:06] いや、
[31:07] もう、
[31:08] お守りで、
[31:09] 2、
[31:10] 3、
[31:11] 1、
[31:12] 私達もらえない。
[31:13] うん。
[31:14] で、
[31:15] お帰りのサインに、
[31:16] 私、
[31:17] 会見したので、
[31:18] あと、
[31:19] ケーフサムが多分、
[31:20] シェキで、
[31:21] なんか、
[31:22] 飲み物から、
[31:23] あー、はい。
[31:24] それを、
[31:25] なんか、
[31:26] 2、
[31:27] 3、
[31:28] 2、
[31:29] 3、
[31:30] 2、
[31:31] 3、
[31:32] 2、
[31:33] 2、
[31:34] 3、
[31:35] 2、
[31:36] 2、
[31:37] 2、
[31:38] 2、
[31:39] 2、
[31:40] 2、
[31:41] 2、
[31:42] 2、
[31:43] 2、
[31:44] 2、
[31:45] 2、
[31:46] 2、
[31:47] 2、
[31:48] 2、
[31:49] 2、
[31:51] 2、
[31:52] 2、
[31:53] 2、
[31:54] 2、
[31:55] 2、
[31:56] 2、
[31:57] 2、
[31:58] 2、
[32:00] 2、
[32:01] 2、
[32:02] 2、
[32:03] 2、
[32:04] 2、
[32:05] 2、
[32:06] 2、
[32:07] 2、
[32:08] 2、
[32:09] 2、
[32:10] 2、
[32:11] 2、
[32:12] 2、
[32:13] 2、
[32:14] 2、
[32:15] 2、
[32:16] 2、
[32:20] いやでも今日お話聞いてすごいしっかりと、もうすぐ2ヶ月となりますけれども、すごいしっかりと頑張ってるなって感じが。
[32:33] 私は2ヶ月の1ヶ月としては、本来だったら3ヶ月目で見たほうがいいんですけど、2ヶ月で1ヶ月から4ヶ月から半分くらいのジョリバの手の頃中で、ジョリの仕込みにあるとか、ただそのジョリの部分に関しても、4月がちょっと忙しいので、5月以降はついていただけるので。
[32:58] ありがとうございます。あとなんかこう草刈りさんからこう見られてて、なんかほか気になることとか。 大丈夫ですかね。
[33:09] 他のジョリにくらえたらいいですね。
[33:13] わかりました。ありがとうございます。
[33:15] 今回こういった形で対面でさせていただいたんですけれども、僕はちょっと初回立ったからって。
[33:22] 基本的には3ヶ月に1回、次回もオンラインになるかなと思うんですけれども、ちょっとまた本社の白井さん経由で似てとか調整させていただければと思いますので、
[33:33] 鈴木どうぞよろしくお願いします。ありがとうございました。
[33:36] 2時が楽しくまた出てるのかよかった。
[33:39] いやーよかったです。
[33:41] 結構多いんですか、ミャンマーの方たちは日本で働きたい。
[33:49] ミャンマーの方も多いですね。
[33:52] そうなんです。
[33:53] もちろん外国籍の方たくさんいらっしゃるんですけれども、
[33:58] やっぱりミャンマーの方が結構やっぱりその、向こうが今、文字政権というか、
[34:04] 結構向こう、国的にちょっと大変なので、
[34:07] やっぱり他のベトナムとか他の国の人以上に、
[34:12] ちょっと日本で働いて家族を養いたいという方がそう多いんですよ。
[34:16] で、うちの元々この事業部立ち上げた基島というのがいるんですけれども、
[34:21] その学校がミャンマーに行った時に、
[34:24] その実情を見て、なんとかミャンマーの家を助けてあげたいみたいな。
[34:28] で、向こうのちょっと日本語学校の先生とつながりもって、
[34:32] で、日本に戻ってきて、紹介事業を立ち上げたみたいなところがあって、
[34:36] もともとやっぱり今、ミャンマーの方をメインでずっとやってて、
[34:40] もう2、30人くらいですかね、今年に入って、
[34:43] で、やらせていただいてて、
[34:46] ただ、もう今なく、年のちょっと先週末で
[34:50] 一旦、海外から新規の受入れがストップになっちゃったんですよ。
[34:54] だから、もともと日本の濃水症ですね。
[34:58] 濃水症が、2028年までに、
[35:01] 外食、飲食業の海外の人材っていうのは
[35:05] 5万人までですよっていうのがルールを知ってて、
[35:08] で、この5万人を超えないように
[35:11] 海外から受入れをしようっていうルールが使ったんですね。
[35:15] で、これが飲食5万人とか、
[35:17] 海外とかだと13万何人とか、
[35:20] それとは一応上限があるんですけど、
[35:22] 濃水症予約、それ超えちゃうと、
[35:25] 逆に日本人の雇用を阻害してしまうとか、
[35:29] 要するになんか、外国人ばっかとってしまって、
[35:32] 日本人の働き道なくなるとかっていうのもあるので、
[35:35] 日本人の人口とか、そういうのを考慮して、
[35:39] 飲食業は5万人っていう決めたらしいんですよ。
[35:42] で、それが2028年待たず、
[35:44] 2026年でもう4万6千人まで行ってるらしくって、
[35:48] あともう4千人受け入れたらもうダメだよっていう。
[35:51] でもなんか申請ベースだとも5万人超えることがも見えてるらしくって、
[35:55] でも5月中には超えそうだっていうことで、
[35:58] もうほんと先週の金曜日、
[36:01] でも一旦受け付けストップしますみたいな。
[36:04] で、28年までの調整を入れて、
[36:07] 適当にもうあと1、2年近くは、
[36:09] もう2年近くは、
[36:11] 海外から新たに飲食で働きたいっていう方は、
[36:15] 難しい。なので今ほんと日本にいる5万人の
[36:19] 特定技能っていう方を、
[36:21] この今日本の飲食店で取り合うじゃないですけども、
[36:26] 今まで新金どんどん入って来れたんで、
[36:29] 日本人の人口が多少少なかったりとか、
[36:32] 働く人いなくても、海外の人をやっとうことによって、
[36:35] なんとか大丈夫じゃないかって言われたんですけども、
[36:38] 新しい受け入れがゼロになっちゃうので、
[36:41] きついですね。
[36:42] そうなんですよ。
[36:43] なんで我々も今も最後の最後で、
[36:46] 最後にバッと一応海外人材入れたんですけども、
[36:49] 今やっぱりその国内の方とかのちょっと転職者とかいないかとか、
[36:55] そうなんですね。というところで今やってて、
[36:59] 結構状況もちょっと変わってくるですね。
[37:01] そうです。
[37:02] 難しいですね。
[37:04] お店は労働環境を悪く整っていて、
[37:09] だから労働者の条件をどんどんよくなっていくじゃないですか。
[37:14] でも、それに少し即した働き方をする人がいないんじゃないですか。
[37:18] そうですね。
[37:19] でも、かかわらず環境とともいないので、
[37:22] そうはいない。
[37:23] でも、要求されるものが増えていく。
[37:25] なってくると、
[37:26] 対応、ペクソンは女高いお互いから、
[37:29] 何だよって。
[37:30] そうですね。
[37:31] 人ではいないし、
[37:32] あと言って日本人が、
[37:35] 労働の時間が変わったとって、
[37:38] 私は頂きません。
[37:39] という種類の人が多いので、
[37:41] 基本的に日本人の種類って、
[37:43] 私はあまりやっとっていない。
[37:44] はい。
[37:45] ありますもんね、壁。
[37:46] これ以上働けませんよ。
[37:48] そうです。
[37:49] だから、
[37:50] お店の壁とかもテッパになると言われて、
[37:53] 去年テッパになったのにもかかわらず、
[37:55] 変わらないんですね。
[37:56] そうですね。
[37:57] なんか、出年ですよね。
[37:59] 全然変わるんです。
[38:00] はい。
[38:02] 結局は働いていて、
[38:04] 結局12月が10時間前になると、
[38:06] 働けませんとか言われると。
[38:08] あと100%で、
[38:09] 本当にひかぜ世帯に来てる人が、
[38:11] ひかぜから逃れたくない。
[38:13] 絶対働かない。
[38:15] そうですね。
[38:16] 所得税すら取られたくないって、
[38:17] どういうのも。
[38:18] はい。
[38:19] 本当に良いですね。
[38:20] いや、所得税くらいいいんじゃないですか?
[38:22] みたいな。
[38:23] このまま学校の中心までは、
[38:25] 働きませんから出しない。
[38:27] 心情を持っている。
[38:28] そうですね。
[38:29] いらしますよね。
[38:30] いらします。
[38:31] ちょっとさすがにやりにくいな。
[38:32] まあ、車法は分からなくもないんですよ。
[38:34] 金額は金額なんで。
[38:35] はい。
[38:36] はい。
[38:37] ひかぜ世帯を雇用するっていうのは、
[38:40] いや、分かりません。
[38:41] 週一回、3時間、5時間とかを
[38:43] 超えるんで、
[38:44] うん。
[38:45] 地球も上がっていて、
[38:48] 働く時間が短くなんじゃないですか。
[38:50] また上がるっていうじゃないですか。
[38:52] 中月に。
[38:53] どんどんなんか、
[38:54] 印象が厳しいですよね。
[38:55] 確かに、
[38:56] 外国の方が入ってこないと思います。
[38:57] そうなんですよ。
[38:58] 留学生の学費が高いから、
[39:00] はい。
[39:01] 留学生として残ることも
[39:03] なかなか本番です。
[39:04] そうですよね。
[39:05] 本当に留学生入りましたもん。
[39:08] 入りましたね。
[39:09] 入りました。
[39:10] はい。
[39:11] 今までやっぱり留学生の方も、
[39:13] あの、
[39:14] 終わった後にやっぱり、
[39:15] 飲食業で働くとか、
[39:16] 結構いたんです。
[39:17] それも今できないんです。
[39:18] いいね。
[39:19] はい。
[39:20] 今はずっと、
[39:21] 私が来た子は、
[39:22] ちょっと5、6年前の時は、
[39:23] もうベトナミシンの留学生。
[39:24] あ、学生の方いですもんね。
[39:26] はい。
[39:27] はい。
[39:28] ベトナミシンの留学生が、
[39:29] あれもやっぱりどれくても、
[39:31] 自分やめるから友達入れます。
[39:32] ああ。
[39:33] はい。
[39:34] 来たんですけど、
[39:35] とりあえずいなくなって、
[39:37] そのうちにも学生もいなくなって、
[39:39] うん。
[39:40] で、
[39:41] 結局、
[39:42] コロナの後も、
[39:43] ああ。
[39:44] 1年ごとに、
[39:45] はい。
[39:46] 近いスパンで、
[39:47] 9時に帰れないから、
[39:48] はい。
[39:49] それが終わったタイミングでも、
[39:50] 人はどれくらい、
[39:52] ああ。
[39:53] この辺は、
[39:54] まあ、
[39:55] 寸寿という人たちからも、
[39:56] はい。
[39:57] 冬日の中央で、
[39:58] ああ。
[39:59] 彼らは働かない。
[40:01] ああ、そうなんですか。
[40:02] 私は、
[40:03] ああ。
[40:04] 毎日、
[40:05] ご飯食べに来てもらいます。
[40:06] それ、もっきりな。
[40:07] 全然、
[40:10] 働かなくても、
[40:11] そうですよね。
[40:12] 結局ですね。
[40:13] 全然、
[40:14] そうです。
[40:15] 皆様は、
[40:16] ここで、
[40:17] 見ていると、
[40:18] はい。
[40:19] 違うなと思う。
[40:20] まあ、
[40:23] インヤスだから、
[40:24] 余計なんですかね。
[40:26] さっさ間から、
[40:27] 一番出て、
[40:28] はい。
[40:29] ああ。
[40:30] この街は、
[40:31] 普通なんで、
[40:35] どうかなと思う。
[40:36] はい。
[40:38] はい。
[40:39] わかりました。
[40:40] それだけに来ちゃったから、
[40:41] 大丈夫かなと思う。
[40:42] そうですね。
[40:43] 上の2人、
[40:44] 出て、
[40:45] はい。
[40:46] まあ、
[40:47] でも、
[40:48] すごい仲良さ、
[40:49] よかったです。
[40:51] はい。
[40:52] すみません。
[40:53] ありがとうございます。
[40:54] お疲れ様です。
[40:55] お疲れ様です。
[40:56] ありがとうございます。
[41:04] お疲れ様です。
[41:05] お疲れ様です。
[41:06] すみません。
[41:07] また、
[41:08] 何かあれば、
[41:09] はい。
[41:10] 素敵、
[41:11] よろしくお願いします。
[41:12] 2人だけ、
[41:13] 前に受け入れた時は、
[41:14] 中央にいっぱい、
[41:15] なんだに行かなきゃいけないと思います。
[41:17] ああ。
[41:18] 月に1回、
[41:19] まあ、
[41:20] オンラインとか、
[41:21] バーニュータ対面で、
[41:22] あの人さん、
[41:23] あの特定の方は、
[41:24] やってるんですけども、
[41:25] はい。
[41:26] また、
[41:27] その時、
[41:28] 何かあれば、
[41:29] はい。
[41:30] よろしくお願いします。
[41:33] はい。
[41:34] どうも、
[41:42] ありがとうございました。
[41:43] ありがとうございます。
[41:44] お疲れ様です。
[41:45] お疲れ様です。
[41:46] お疲れ様です。
[41:47] すみません。
[41:48] お疲れ様です。
