# 録音_20260615_113654
検出言語: ja (確信度: 1.00)
音声時間: 3597.2秒
[27:06] 思うのだ
[27:07] 基本的には
[27:08] 紹介旧人
[27:09] バーッ
[27:10] と
[27:11] 出しがちなんですけども
[27:13] 1個当てて
[27:14] ダメだったら
[27:15] すぐ1個
[27:16] バーッと見せるんですよ
[27:17] バーッと見せるんです
[27:19] だから
[27:20] 選んじゃう
[27:21] それは
[27:22] 紹介
[27:23] 新国旬で
[27:24] やらないんじゃないですか
[27:25] 学生選べないからな
[27:26] って
[27:28] 選べない
[27:29] 中途はちょっと
[27:30] 違うかもしれないけど
[27:31] 紹介旬の中途でも
[27:32] バーッと
[27:33] いかないんじゃないですか
[27:34] それは
[27:35] 選んじゃうかな
[27:36] いけないところに
[27:37] 選んじゃったら
[27:38] いいんじゃないですか
[27:39] ここに
[27:40] 公格できたら
[27:41] ここしかない
[27:42] みたいな
[27:43] なので
[27:44] そういったところに
[27:45] 今持っていけてない
[27:46] ここダメだったら
[27:47] 別に他もあるから
[27:48] いいやーみたいな
[27:49] なるほど
[27:51] それ
[27:52] どっちもどっちもね
[27:53] 給食者を取るためには
[27:54] いっぱい旧人出せますよ
[27:55] っていう
[27:56] いろんなところを
[27:57] 平行して
[27:58] させたい気持ちも
[27:59] ありながらも
[28:00] そうやって来ると
[28:01] ここで
[28:02] 泣いてが出て
[28:03] いやまだ他が
[28:04] あるんで
[28:05] とか
[28:06] ここが
[28:07] ちょっとダメ
[28:08] 嫌だから
[28:09] ほんとに
[28:10] いい旧人で
[28:11] 来るまで
[28:12] 一応いたんだと思うんですよ
[28:14] 給食者が
[28:15] 来るのって
[28:16] 一旧人の
[28:18] 投稿人で
[28:20] 見てくるじゃないですか
[28:21] で
[28:22] 3つぐらい
[28:23] あったらいいんじゃないですか
[28:24] そこに
[28:25] もちろん
[28:26] 重させはするんですけれども
[28:27] いっぱい
[28:28] 旧人があるって思って
[28:29] 来てない
[28:30] 別にでも
[28:31] 面談の際に
[28:32] いっぱい旧人あります
[28:33] 行っちゃってるんですね
[28:34] そう
[28:36] でもね
[28:37] 旧人いっぱいあるけど
[28:38] 紹介できる数が
[28:39] 限られてるっていう
[28:40] 全員じゃなくて
[28:41] あなたの能力とかも
[28:42] 含めて
[28:43] 今紹介
[28:44] そこが
[28:45] 取りたいっていうこと
[28:46] マッチングしてるのが
[28:47] この3件
[28:48] っていう風な
[28:49] 見せ方みたいな
[28:50] それ名刺と話して
[28:51] 思いました
[28:52] 旧人がいっぱいあるようは
[28:53] 最初
[28:55] 給食者
[28:56] 集めるために
[28:57] 絶対必要だと思うよ
[28:58] 給食者って
[28:59] それがあれだから
[29:00] そう
[29:01] 旧人いっぱい出していくと
[29:02] ここに入っておくと
[29:03] いっぱい旧人見れるみたいな
[29:04] で
[29:05] その中で
[29:06] 本部と面談して
[29:07] あなたに合うところを
[29:08] 選んであげるのが
[29:09] リクルターじゃないですか
[29:10] リクルタイプは
[29:11] そういうのは
[29:12] 上手く
[29:13] 見つけてくれる
[29:14] 信頼関係できると思う
[29:15] メインさんに対して
[29:18] 人前紹介会社の
[29:19] 良いところって
[29:20] 旧人数いっぱいあると
[29:21] 言ったら
[29:22] ノラの旧人いっぱい
[29:23] 見たほうがいいじゃないですか
[29:24] そういう認識ではないんですけど
[29:26] 外国じゃやっぱ
[29:27] 旧人があることも
[29:28] すごい魅力的なんですよね
[29:30] 日本の転職だと
[29:33] indeedとか
[29:34] 見て
[29:35] 探せばいいじゃないですか
[29:36] ただ自分だと
[29:37] わからないから
[29:38] 紹介会社を
[29:39] 使って
[29:40] 合うところを
[29:41] 僕が
[29:42] 多分転職のアイジェントの
[29:44] メインさんなんて
[29:45] そう
[29:46] 外国人じゃなく
[29:47] どうなんですか
[29:48] 外国人も
[29:49] 同じ感じですかね
[29:50] 2つわかります
[29:51] 自分で
[29:52] ガンが行く人が
[29:53] 行きます
[29:54] 自分で
[29:55] 行けないから
[29:56] 相談したい
[29:57] っていう
[29:59] そうが多くって
[30:00] どっちかって
[30:01] 今
[30:02] そっちを決めてる
[30:03] っていう感じ
[30:04] 自分で
[30:05] どんどん行く人は
[30:06] うちで
[30:07] 調整してる間に
[30:08] 国内に
[30:09] 泣いてもらっちゃって
[30:10] いやわかんないんで
[30:11] メインさんお願いします
[30:12] とか
[30:13] いいですね
[30:14] コントロールできる
[30:15] 主軸にして
[30:16] 行った方がいいかな
[30:17] 前のより
[30:18] 腰通じ
[30:19] 前の腰通じ
[30:20] だから
[30:21] 9時いっぱいありますけど
[30:23] アウトを
[30:24] 紹介します
[30:25] 困ってる内容
[30:26] 一番無点と
[30:27] 9位
[30:28] そうなんですよ
[30:29] 9位を
[30:30] が
[30:31] 9位を
[30:32] でも上がるの
[30:33] そんなに
[30:34] 9位を
[30:35] 条件が
[30:36] 結構
[30:37] 多いんですよ
[30:38] 条件
[30:39] 条件が結構
[30:40] 多くって
[30:41] それを
[30:42] 全部叶えるとなると
[30:43] 紹介できる
[30:44] 9人ないですよね
[30:45] ってなるですけれども
[30:46] 優先順位につけてくる
[30:47] そうです
[30:48] 優先順位につける
[30:49] そうですね
[30:50] そこが
[30:51] 今
[30:52] 多分メインさんの
[30:53] 面談の中で
[30:54] 多分優先順位に
[30:55] つけきれてない
[30:56] なるほど
[30:57] キャリアドバイザーと
[30:58] ない
[30:59] そうですね
[31:00] そこが
[31:01] なんだろう
[31:02] うん
[31:03] メインさんも
[31:04] もともと
[31:05] めっちゃ集める
[31:06] 能力が
[31:07] 高いんで
[31:09] メインさんの能力
[31:11] でも
[31:12] 本来は
[31:13] 分かれたらいいと思うんですよ
[31:14] メインさんの
[31:16] メインさんは
[31:17] 給食者を
[31:18] 集めて
[31:19] 殺をする方に
[31:20] やりたい
[31:21] キャリアドバイザー
[31:22] キャリアアドバイザー
[31:23] ない
[31:24] 内定商談
[31:25] うれしい
[31:26] 集めて
[31:27] 相談
[31:28] 集めて
[31:29] 相談
[31:30] 集めること
[31:31] すごい
[31:32] 今日も
[31:33] たくさん
[31:34] 来た
[31:35] なるほど
[31:36] そこに
[31:38] 集めるだけの
[31:39] 募集だけ
[31:40] すごい
[31:41] 集めなくても
[31:43] そう
[31:44] もちろん
[31:45] キャリアドバイザーも
[31:47] いい人
[31:48] いろいろ
[31:49] 君取るじゃないですか
[31:51] メインさんの
[31:52] ちょっと側が強い
[31:53] そう
[31:54] なので
[31:55] どっちかというと
[31:56] こいつらの業務
[31:57] 迷える
[31:58] こっちの
[31:59] 試してみた
[32:01] やっぱ
[32:02] メインさんの方が
[32:03] だったらいいと思う
[32:04] それでも
[32:05] でも
[32:06] 日本が
[32:07] 私の参加から
[32:08] その方が
[32:09] うまいですよ
[32:10] 絶対うまいですけど
[32:11] その
[32:12] ね
[32:13] さあね
[32:14] で
[32:15] メインさんも
[32:16] じゃあ
[32:17] もう宮崎で話しますね
[32:18] で
[32:19] うるるるるる
[32:20] って言ってるんで
[32:21] 迷える
[32:22] こいつにも
[32:23] 頃はめっちゃすごい
[32:24] めっちゃ上手ですね
[32:25] あとは
[32:26] 資料に乗る
[32:27] そうです
[32:28] 見つければいい
[32:29] それは
[32:30] 優先住院付けなんで
[32:31] そこは
[32:32] メインさんの
[32:33] 俗人的なものってよりも
[32:34] 例えば
[32:35] 資料を作って
[32:36] 知らなき方とか
[32:37] いろんな項目があって
[32:38] こう中で
[32:39] じゃあ3つ選ぶとしたら
[32:40] どれやとか
[32:41] そういうふうな
[32:42] ツール系にして
[32:43] あげれば
[32:44] メインさんも
[32:45] かなりできるのかな
[32:46] と思うので
[32:47] そこを作り込む
[32:48] 宮崎の CAを
[32:49] 引っ込んでみましょう
[32:50] 宮崎の CA
[32:51] 宮崎の CAか
[32:54] だからメインさんと
[32:55] 同じくらいにもできて
[32:56] メインさんは集める
[32:58] メインさんするほう
[33:01] そしたら
[33:02] メインさんの
[33:03] 集める労力
[33:04] めっちゃ上がる
[33:05] それメインさん話して
[33:06] そこ
[33:07] この CAなのか
[33:09] ベトナムのほうに
[33:11] 割り振っているのか
[33:12] っていうのも
[33:13] ちょっとあるから
[33:14] どっちの方向でいいか
[33:15] そうです
[33:16] だから宮崎で
[33:17] 回っていくのか
[33:18] もう一個チャンネルを作って
[33:19] メインさんみたいに
[33:20] 集めるのと
[33:22] CAも両方やる
[33:24] 結構レアですよね
[33:26] メインさん
[33:27] メインさん
[33:28] マジで言いない
[33:29] マジで言いない
[33:30] お収かけて
[33:32] 来たら
[33:33] 来たら
[33:34] 来たら
[33:35] メインさんに
[33:36] いろいろ
[33:37] 教えて
[33:38] ベトナムのほうに
[33:39] 教えてあげたらいいと思う
[33:40] いろいろで
[33:41] 募集すべきは
[33:42] パラですか
[33:43] サイヤスなこと
[33:44] メインさんの
[33:45] キャパ的には
[33:46] まだ間に合ってるんですよね
[33:47] 本人は
[33:48] まだ大丈夫
[33:49] 本人は
[33:50] 私無理です
[33:51] 絶対はない
[33:52] 弱いですけど
[33:53] どうすか
[33:54] 行動的に
[33:55] まだ余裕
[33:56] ただ
[33:57] 余裕
[33:58] がないわけじゃない
[34:00] と思うんですけど
[34:01] ただ
[34:02] たくさん来ちゃった
[34:03] どうしようとか
[34:04] 今
[34:05] 大変みたいな
[34:06] そこは
[34:07] 言っても来るから
[34:08] なるほど
[34:09] 結構
[34:10] パツパツなんですね
[34:11] そうですね
[34:12] 今回
[34:13] 特に製造で募集したら
[34:14] この
[34:15] 休み期に
[34:16] 60人が来たらしい
[34:17] マジですか
[34:18] 製造の
[34:19] あら合うとか
[34:20] 合うところ
[34:21] そこだけ
[34:22] 60人くらい来たらしいんですよ
[34:23] それを
[34:24] 昨日
[34:25] どうしようみたいな
[34:26] 昨日に
[34:27] 製造救助に取ってこい
[34:29] ただ
[34:30] そこの
[34:31] 割り振り方を
[34:32] 教えてたんで
[34:33] 向こうに
[34:34] 日本の能力必要なんで
[34:36] 校長ですよね
[34:37] 校長とか
[34:38] そこで
[34:39] 製造って
[34:40] 尾城のやつと違うんですか
[34:41] 尾城さん
[34:44] 尾城のやつ
[34:45] 食べるところが
[34:46] 尾城さんも
[34:47] スキッチンがあるんですよね
[34:48] 製造
[34:49] いや
[34:50] 製造も
[34:51] ミャンマーで
[34:52] たまみし作ってるところ
[34:53] じゃあ
[34:54] そこも
[34:55] やっとってくれる
[34:56] こんなに日本で
[34:57] 色もか
[34:58] 製造
[34:59] 製造が一番本に
[35:00] ですよね
[35:01] 人が
[35:03] でも製造もすぐ
[35:04] 止まりそうです
[35:05] そうですね
[35:06] 確かに
[35:07] いっぱいになりましたね
[35:08] それも白くて
[35:09] 今
[35:10] 生徒が出すタイミングなんですけど
[35:11] 何万人
[35:12] 中今
[35:13] 何万人で
[35:14] 行けると思われました
[35:15] 特定技能のパターンが
[35:16] あるんで
[35:17] 次アラートなりとかところ
[35:18] 自然キャッチしておかないと
[35:20] 怖いですよね
[35:21] だから
[35:22] 宿泊が一番良いってよね
[35:23] 製造
[35:27] 宿泊
[35:28] 地方の方もいないんすかね
[35:30] 宿泊
[35:31] 宿泊
[35:32] 救人
[35:33] これないんすかね
[35:35] 救人
[35:37] 救人って人が
[35:38] 宿泊で
[35:39] どこもなく
[35:40] 前みたいに
[35:41] 難しくないです
[35:43] 前のほうが
[35:44] もっと取りづらかったけど
[35:45] だから
[35:46] あいつ
[35:48] 今夜
[35:49] 特定キャッチ取り
[35:50] あいつを取ってるが
[35:51] 取れてないのが
[35:52] 多い
[35:53] そうなんて
[35:54] それ一番問題ない
[35:55] 取れました
[35:56] って言ってるけど
[35:57] 全然連絡つかないとか
[35:58] よくある昔の
[35:59] うちの
[36:00] 地方出版の時に
[36:01] ヨシガリリーダー
[36:02] で
[36:03] リーダーでしょ
[36:04] 結末の数字で
[36:05] あとチームで
[36:06] あとチームで
[36:07] 3件取らなきゃいけない
[36:08] ってなときに
[36:09] 俺が大体
[36:10] いつも
[36:11] 出さない間から
[36:12] とったら
[36:13] もう1件ありますよ
[36:14] 出せ
[36:15] 1件出して
[36:16] あと2件だったら
[36:17] ヨシガリリーダーって
[36:18] 言うやつが
[36:19] 毎回
[36:20] 1件ありました
[36:21] ヨシガリリーダーって
[36:22] やって
[36:23] 欲しいなって
[36:24] それ営業
[36:25] 現地周りで
[36:26] 言ったら
[36:27] 契約しないって
[36:28] 言ってます
[36:31] ヨシガリリーダー
[36:32] と思い
[36:33] 2件
[36:34] 経営戦術だって
[36:35] でも
[36:36] その瞬間は
[36:37] チーム達成になってるから
[36:38] チームは盛り上がる
[36:39] それを毎週やる
[36:40] 俺
[36:41] これ達成して
[36:42] 僕に行ったもん
[36:43] そっちで
[36:44] 月末の面談時に
[36:45] あれ
[36:46] なんか
[36:47] 9回裏で
[36:48] ホームナーを
[36:49] 打ったように
[36:50] 見せてるけど
[36:51] 実際取れてないから
[36:52] ずっと満達だから
[36:53] なんか1週
[36:54] ヒーローになりたいって
[36:55] あれやるとか
[36:56] いいですよ
[36:57] 結構
[36:58] さっと言った
[36:59] 俺
[37:00] そもそも
[37:01] そもそも
[37:02] そもそも
[37:03] そもそも
[37:04] そもそも
[37:05] そもそも
[37:06] そもそも
[37:07] そもそも
[37:08] そもそも
[37:09] そも
[37:10] そもそも
[37:11] 誰が言ったらいいじゃないですか
[37:12] あれだったら
[37:13] 俺
[37:14] 今すぐにしたら
[37:15] いい意味がない
[37:16] よし
[37:17] いい
[37:19] とりあえず
[37:20] みんなよく
[37:21] 頑張ってるから
[37:22] 方向性だけ
[37:23] 相手とらわせていくと
[37:24] どうせいかなっていくし
[37:27] ビジョンブラサン
[37:28] ビジョンリズパワー
[37:29] 俺らが
[37:30] 自分が
[37:31] やってることが
[37:32] 誰に役に立ってるかとか
[37:34] そこらへんの
[37:35] ちゃんと
[37:36] そこの
[37:38] ブラニュアル
[37:39] 廃棄を
[37:40] 見ながらやっていく
[37:41] ただ数字ゲーム
[37:42] やってたら
[37:43] 数字が
[37:44] 結局
[37:45] 結果だから
[37:46] 知らせにする数とか
[37:48] そこにつながってるんだったら
[37:49] この数が
[37:50] 本当に
[37:51] 何て言うか
[37:52] 一個掲示や
[37:53] って言う風に
[37:54] 見てたらいいかも
[37:55] ただ掲示や
[37:56] 追っかけるだけだったら
[37:57] 仕事なんか面白くないけど
[37:58] この数は
[37:59] 何を物語って
[38:01] 例えば
[38:02] メンダンスでも
[38:03] 77メンダンだったら
[38:04] 27人のこの
[38:05] 人生に寄り添ったりとか
[38:07] で
[38:08] こういうの
[38:09] さ
[38:10] 今分かったけど
[38:11] 顔さん
[38:12] めっちゃ見やすい
[38:13] 一気にしてほしい
[38:14] 分かりました
[38:15] あ、お前得意やん
[38:16] そうですね
[38:17] ございます
[38:18] おはよう
[38:19] おはよう
[38:20] はい
[38:21] OK
[38:22] 一瞬は
[38:24] オブラインクレイジー
[38:25] 何で言ってますか
[38:27] オブラインクレイジー
[38:29] 一瞬は
[38:30] オブラインクレイジー
[38:32] その話になるから
[38:33] 結局の話だから
[38:34] オブラインクレイジー
[38:36] ガース
[38:37] ガース
[38:38] オブラインクレイジー
[38:44] 軽いぞ
[38:45] オブラインクレイジー
[38:47] ハンデー
[38:48] めちゃくちゃ
[38:49] オブラインクレイジー
[38:50] お金が出た
[38:52] 大切なもの
[38:53] 今、集中なんですか
[38:54] 集中
[38:55] それから気がくれてきましたよ
[38:58] お前はそう
[38:59] 一斉やん
[39:01] オブラインクレイジー
[39:02] それ何年か
[39:04] 1年か
[39:05] 結構なんで
[39:06] シェイリー側でも
[39:07] オーディってなかったってのと
[39:09] それは何なんですか
[39:11] 元気にても
[39:13] オブラインクレイジー
[39:15] オブラインクレイジー
[39:16] オブラインクレイジー
[39:17] オブラインクレイジー
[39:23] 一瞬は出るんですけど
[39:24] 一時上では
[39:25] クレイジーと
[39:26] そうなんですか
[39:27] でも
[39:29] 後で何か遅れなきゃ
[39:30] じゃあ端末で処理して
[39:33] そうなんですか
[39:34] ネットが悪い時は
[39:35] レジションでは
[39:36] もう一回クレイジーと
[39:37] オブラインクレイジー
[39:38] 端末だけで
[39:39] ピッてやって
[39:40] 端末で処理しておけば
[39:41] 後から引っ掛けて
[39:42] これも
[39:45] とりあえず
[39:46] これと
[39:47] さっきのセイリー
[39:48] しっかりやって
[39:49] スッキリしとくよ
[39:51] なんか
[39:52] 大学展みたいなのなくても
[39:54] やっての方法性が一緒だから
[39:56] あとは
[39:57] どこをちょっといじるか
[39:59] とか
[40:00] 一旦これをまとめとく
[40:03] いい
[40:04] ちょっと水曜日にも
[40:05] 水曜日の時に
[40:06] もしあれだったら
[40:07] 見れるんだったら
[40:08] 見たい
[40:10] あの
[40:11] ハミデルの
[40:12] コンセプト設計
[40:18] 片方入れて
[40:19] いいよ
[40:20] ダッシュボードの
[40:21] 今みたいな
[40:22] かわいさんのやつが
[40:24] めっちゃ見やすい
[40:25] これいいっすね
[40:26] くせついっとけた
[40:27] これね
[40:28] 何でいいから
[40:29] これ
[40:30] くせついっとけた
[40:31] これね
[40:32] 何でいいから
[40:33] くせついっとけた
[40:34] 上の部分って
[40:35] いいよりは
[40:36] メンバーに
[40:37] 共有が
[40:38] めちゃくちゃいい
[40:39] いい
[40:40] どこが弱点で
[40:41] 誰が頑張ってない
[40:42] 誰がやってない
[40:43] っていうのって
[40:44] 俺あんまり
[40:45] 好きじゃなくて
[40:46] もちろん
[40:47] 責任者を
[40:49] そこが
[40:50] 責任を掘ってやる
[40:51] ための責任者
[40:52] っていう扱いで
[40:53] こういうのされてるから
[40:54] 必要だけど
[40:55] どっちかと
[40:56] プレイやってるから
[40:57] けども
[40:58] 感に反徳してない
[40:59] 人間は
[41:00] 全体のチーム達成のために
[41:01] 自分のところが
[41:02] うまくいっていても
[41:03] 他を助けるとか
[41:07] どういうパスを
[41:08] 出せば
[41:09] 次よくなるのかとか
[41:10] そういうもの
[41:11] 見えるかできるから
[41:13] いいと思ったら
[41:14] 生きせしゅうろ
[41:15] 生きせしゅうろ
[41:16] 生きせしゅうろ
[41:17] 生きせしゅうろ
[41:19] いいよ
[41:20] OK
[41:21] ちょっと
[41:22] お前は管理協と
[41:23] これ自分の
[41:24] 報道数のやつの
[41:25] 管理協やと
[41:26] で
[41:27] 今月6月の
[41:28] 報道数が
[41:29] 終えてるのがどうか
[41:30] 高田の目標設定はしてるの
[41:32] 同じです
[41:34] メンバース
[41:35] それはチームで
[41:36] ちゃんとすり合わせて
[41:37] 確認した日
[41:38] おらして
[41:40] で
[41:41] 前回ちょっと資料
[41:42] あるじゃないですか
[41:43] ちょっと
[41:44] 終わりました
[41:45] だいぶです
[41:46] すごい
[42:38] 充電器
[42:45] よ
[45:06] この間は作った資料
[45:08] ちょっと予定になって
[45:09] 出てたんですが
[45:10] 参加値大きいが
[45:12] FTGが実的に
[45:13] 支配とか
[45:15] 金額を
[45:16] 回収していく
[45:17] っていうのは
[45:18] なかなか難しいですよ
[45:20] 生きせしゅうろの
[45:21] 3つするメリットは
[45:22] 外国人の
[45:23] 上流からやっぱり
[45:24] 参られる
[45:25] で
[45:26] 3年間
[45:28] どこなんて
[45:29] 非常に相性は高い
[45:31] ただ許可性なので
[45:33] この許可満たさん
[45:35] まつまらなく
[45:36] こういったところの問題となって
[45:37] 事業停止って
[45:38] リスクが面白い
[45:39] 特に
[45:40] メギガシ
[45:41] これFTG
[45:42] 実験に
[45:43] 言ってるのに
[45:44] 小川市にやらせているとか
[45:45] メギガシ見られるリスクが
[45:46] ちょっと高い
[45:47] っていうところが
[45:48] 出てます
[45:52] メリットは
[45:54] やっぱり売上
[45:55] ですね
[45:56] それから抑えられる
[45:57] で
[45:59] 人体不足
[46:00] 海外から
[46:01] 直接信頼られる
[46:02] というところで
[46:03] これが
[46:05] FTGC
[46:07] 技能実習から
[46:08] 育成しゅうの
[46:09] 先行参与とか
[46:11] ただ
[46:12] メリットとして
[46:13] コスト
[46:14] さっき400万円とか
[46:15] 食食コスト
[46:16] 書かれますよ
[46:17] というところと
[46:18] やっぱり
[46:19] いろいろと
[46:20] 時間かかりますよ
[46:22] あと
[46:23] 上金職員が
[46:24] 最低でも
[46:25] 2名いなきゃいけない
[46:26] というところも
[46:27] で
[46:28] 人員が負荷がありますよ
[46:30] で
[46:31] 全面的にちょっと
[46:32] 支配することは
[46:33] なかなか難しい
[46:34] 組合に多くすれば
[46:35] すること
[46:36] 議決権が
[46:37] 良いことなので
[46:38] 人が増えてきた時には
[46:39] FTGCは
[46:40] ポトロールできなくなる
[46:41] 可能性が
[46:42] ありますよ
[46:43] というところですね
[46:44] 管理宣企は
[46:45] 育成が前提なので
[46:46] 組合領域は
[46:47] FTGCまるごとに
[46:48] お見たく
[46:49] 育ていく設計
[46:50] というのが
[46:52] 難しいですよ
[46:53] リスクとしては
[46:54] メギガシ
[46:55] ですね
[46:56] 組合職員が
[46:57] 独立性を
[46:58] 探しており
[46:59] できませんよ
[47:00] というところと
[47:02] あと
[47:03] 我慢津
[47:04] 議決権
[47:05] 工場さん組合も
[47:06] 議決権が
[47:07] ありますので
[47:08] どこが
[47:09] 実は持っているのか
[47:10] というところ
[47:11] ちゃんと
[47:12] 示しておりできませんよ
[47:13] あと
[47:14] 固定日ですね
[47:15] 上金職員2名とか
[47:16] いろいろと
[47:17] 固定日が
[47:18] かかってきますので
[47:19] 小さく始めるほうが
[47:20] いいと思いますよ
[47:21] あと外部の
[47:22] 監査工事にも
[47:23] 入れなきゃいけない
[47:24] ので
[47:25] じゃあどこに
[47:26] 設定するのか
[47:27] FTGと
[47:28] 関連のあるところは
[47:29] ダメらしいんですよ
[47:30] FTGはまったく
[47:31] 関連のない
[47:32] 外部の
[47:33] 数を入れなきゃいけませんよ
[47:34] あと先に
[47:35] 固定日が
[47:36] 先行者発生するため
[47:37] 資金消耗するリスク
[47:38] あるので
[47:39] 集資金
[47:40] であと
[47:41] 毎月毎月
[47:42] 下金とか
[47:43] 普遣会を
[47:45] いくらに設定するか
[47:46] 管理支援団体の
[47:47] 費用だけだと
[47:48] なかなか難しいですよ
[47:49] というところが
[47:50] ちょっと出てます
[47:51] というところですね
[47:52] もし3分するの
[47:53] 誰は
[47:54] 上金2名
[47:55] 誰を強くのか
[47:56] とかこういった
[47:58] これ権利認定もいいですか
[48:00] 上金
[48:01] 出口者対策
[48:02] なので
[48:03] FTGから出口して
[48:05] っていうのも
[48:06] 一応
[48:07] 立て付けとしては
[48:08] 大丈夫なんですけども
[48:09] ただ
[48:11] FTGが
[48:12] 組み合いの領域を
[48:13] 回収するとか
[48:14] 組み合いを手足として
[48:15] 動かすとか
[48:16] 他の組み合い認定を
[48:17] させない
[48:18] っていうのを
[48:19] 前提とするなら
[48:20] なかなか
[48:21] 制度上難しいですよ
[48:22] ってことですね
[48:24] どんどん入ってくるということですね
[48:25] そうですよ
[48:26] 使用支援を
[48:27] 今後
[48:28] さっきこの間
[48:29] 開注見てたように
[48:30] 今後やっぱり100社
[48:31] 200社って
[48:32] 増えてきたときに
[48:33] なかなかFTGだけで
[48:34] コントロールするのは難しい
[48:35] 組み合いで決めていく
[48:37] って言う
[48:38] そうです
[48:39] なので組み合いも
[48:40] 初めは2名でした
[48:41] なんですけども
[48:42] どんどん
[48:43] 増えていかなきゃいけない
[48:45] じゃないですか
[48:46] その時に
[48:47] どんどんだ
[48:48] FTGに関わる人だけ
[48:49] を送り込んでて
[48:50] もし他の
[48:51] 組み合いの人から
[48:52] いやこれって
[48:53] みたいに言われたときは
[48:54] 目とさえ
[48:56] なのである程度
[48:57] プリステイを
[48:58] 出していないと
[48:59] 言われませんよ
[49:00] っていうところは
[49:01] ちょっとかかりと
[49:02] 言ってますね
[49:03] 収納支援の
[49:04] 一社一社が
[49:05] 一応
[49:06] 決定することは
[49:07] ないじゃないですか
[49:08] そうです
[49:10] うちんとつながりな
[49:11] だから
[49:12] 組み合いも
[49:13] 増やさないと
[49:14] いけないんですけど
[49:15] どっか組み出してくれますか
[49:17] 出せなかったら
[49:18] もしありだったら
[49:19] FTGから
[49:20] また出すことが
[49:21] できるんですけど
[49:22] どうしますか
[49:23] っていうのを
[49:28] 大い決定するということです
[49:29] そうです
[49:30] 組み合いに
[49:31] 立てる
[49:32] このような形で
[49:33] 出せますか
[49:34] っていうのは
[49:35] 一応
[49:36] 確にはとって
[49:37] あるんですよ
[49:38] FTGで
[49:39] これは
[49:40] 大丈夫そうだってことで
[49:41] 確にはとってます
[49:42] もし今後
[49:43] やるのであれば
[49:44] 監査法人
[49:45] うちと
[49:46] コモン企業
[49:47] 行政書士
[49:48] シャロー士
[49:49] 弁護士の
[49:50] 監査法人を
[49:51] まず探して
[49:52] これは
[49:53] 多分
[49:54] ゴミタさんの
[49:55] 試合とか
[49:57] いけそうな気は
[49:58] する
[49:59] ゴミタさん
[50:00] これが
[50:01] ゴミタさんから
[50:02] 一番いいのかな
[50:03] だと
[50:04] 収益の設計
[50:05] ですね
[50:06] 主子表
[50:07] ここを
[50:11] 最初に
[50:12] 作って
[50:13] このぐらいの
[50:14] 損益分岐
[50:15] 見ていきますよ
[50:16] っていうのは
[50:17] ちょっと必要なのかな
[50:19] 結構お金
[50:20] 枯れさんが
[50:26] いきます
[50:27] 人権費
[50:28] 事務所は
[50:29] ここのどっか
[50:30] 借りなんでしょうけど
[50:31] ライブ監査費
[50:32] ダック費
[50:33] 損益分岐を
[50:34] どこに
[50:35] 出すよ
[50:43] 中央支援ビザで
[50:47] ビザを出すのに
[50:49] ビザ発行代金と
[50:51] 収益支援の
[50:54] 収益支援を
[50:55] 委託する金が
[50:56] 1人あたり
[50:57] 4万
[50:58] 4万を
[50:59] 組み合いに
[51:00] 出ていって
[51:01] 何とか
[51:02] その状況
[51:05] 2人を負わない
[51:06] それをうまくできれば
[51:07] 乾かみを
[51:08] 抑えられるから
[51:09] その後たちが
[51:10] 収益支援
[51:11] 3年でしたけど
[51:12] 終わった後の
[51:14] 収益先を
[51:17] 1が
[51:18] 握り入れるのか
[51:19] そうですね
[51:31] 1額
[51:32] 大体出しても
[51:34] 最初に
[51:35] 400万プラス
[51:36] 400万プラスして
[51:37] その後
[51:38] 1額くらいになるか
[51:39] どれくらいで
[51:40] 期待できるのか
[51:41] 準備期間も
[51:42] 含めて
[51:43] 上金
[51:44] 400万やった後
[51:45] 次の年
[51:46] 組み合いが
[51:47] 成立した後
[51:49] すごい
[51:52] シミュレーション
[51:53] 収益支援
[51:54] どこで
[51:55] お金入ってるのか
[51:56] 収益支援の
[51:57] 1人
[52:00] 収益支援入れる時
[52:01] 召開用
[52:02] 収益支援の
[52:03] 0か
[52:07] 収益支援の
[52:08] 収益支援
[52:11] 支援委託量
[52:12] 支援委託量
[52:13] 毎月
[52:14] サマンとか
[52:15] 400万の
[52:16] 委託量と
[52:17] あと
[52:18] 向こうから
[52:19] 紹介してもらった時の
[52:20] 紹介量
[52:21] それでも基礎が
[52:22] あるじゃないですか
[52:23] そうですね
[52:24] ミャンマーの方から
[52:25] 来た時に
[52:26] ほぼ企業さんに
[52:27] 紹介するお金は
[52:28] うちが
[52:29] 中壊してますよ
[52:30] みたいな
[52:31] 組み合いに
[52:32] そうです
[52:33] それとっていいですか
[52:34] ただ人材
[52:35] 紹介の免許を
[52:37] 取らない
[52:38] 組み合い取れる?
[52:39] 取れるですね
[52:41] 組み合いの収益は
[52:42] どうなるのか
[52:43] おかえり
[53:33] おかえりですね
[53:40] 管理審事業を
[53:41] 行われた
[53:42] 収益紹介事業の
[53:43] 許可は要らないですか
[53:44] 育成指導法に基づき
[53:46] 許可を受ければ
[53:47] 所業が手を
[53:48] 事業を許可を受けなくても
[53:49] 育成収益に
[53:50] かかる雇用関係の
[53:51] 制律に限って
[53:52] 圧戦を行うことが
[53:53] できます
[53:54] 圧戦はできる
[53:55] 圧戦って
